Request_ID,User_Text,Detected_Product,Detected_Category,Timestamp
REQ-000226,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/30/2025 5:23
REQ-000227,I need 100 szt. of Nowy Styl Office chairs Model 309 for production.,Nowy Styl Office chairs Model 309,Office,5/16/2025 23:27
REQ-000228,Potrzebuję 1 szt. SKF Bearings 305 do linii produkcyjnej.,SKF Bearings 305,Automotive,9/29/2025 8:18
REQ-000229,Potrzebuję 20 para Uvex Gloves Model 145 do linii produkcyjnej.,Uvex Gloves Model 145,BHP,8/25/2025 14:21
REQ-000230,I need 50 licencja of Microsoft Software Model 749 for production.,Microsoft Software Model 749,IT,8/27/2025 19:16
REQ-000231,I need 2 szt. of Portwest Workwear Model 185 for production.,Portwest Workwear Model 185,BHP,3/2/2025 22:37
REQ-000232,Potrzebuję 50 szt. HP Toner 159 do linii produkcyjnej.,HP Toner 159,Office,9/7/2025 10:46
REQ-000233,I need 200 szt. of BIC Pens 568 for production.,BIC Pens 568,Office,11/20/2024 16:02
REQ-000234,I need 2 szt. of Portwest Workwear Model 180 for production.,Portwest Workwear Model 180,BHP,2/2/2025 21:26
REQ-000235,I need 1 L of Mobil Oils 514L for production.,Mobil Oils 514L,Automotive,12/16/2024 10:43
REQ-000236,I need 20 szt. of Ardon Workwear 121 for production.,Ardon Workwear 121,BHP,2/8/2025 20:15
REQ-000237,Potrzebuję 100 szt. NTN Bearings Model 625 do linii produkcyjnej.,NTN Bearings Model 625,Automotive,2/24/2025 8:40
REQ-000238,Potrzebuję 20 szt. NTN Bearings 636 do linii produkcyjnej.,NTN Bearings 636,Automotive,1/4/2025 13:14
REQ-000239,Potrzebuję 50 op. Xerox Paper Model 244 do linii produkcyjnej.,Xerox Paper Model 244,Office,11/6/2025 15:43
REQ-000240,I need 100 szt. of Uvex Safety glasses 886 for production.,Uvex Safety glasses 886,BHP,1/1/2025 1:48
REQ-000241,I need 2 szt. of Lenovo Laptops 221 for production.,Lenovo Laptops 221,IT,5/19/2025 9:40
REQ-000242,Potrzebuję 200 szt. Canon Printers Model 247 do linii produkcyjnej.,Canon Printers Model 247,IT,11/26/2024 18:02
REQ-000243,Potrzebuję 200 szt. Sachs Engine parts 450 do linii produkcyjnej.,Sachs Engine parts 450,Automotive,9/12/2025 20:49
REQ-000244,Potrzebuję 50 szt. Nowy Styl Office chairs 420 do linii produkcyjnej.,Nowy Styl Office chairs 420,Office,3/19/2025 2:19
REQ-000245,I need 50 szt. of Sachs Engine parts Model 290 for production.,Sachs Engine parts Model 290,Automotive,1/14/2025 9:25
REQ-000246,I need 100 szt. of Brother Toner Model 723 for production.,Brother Toner Model 723,Office,1/7/2025 19:06
REQ-000247,I need 2 szt. of Pepperl+Fuchs Sensors 215 for production.,Pepperl+Fuchs Sensors 215,Production,10/14/2025 12:56
REQ-000248,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/16/2025 23:39
REQ-000249,I need 10 szt. of Milwaukee Tools 349 for production.,Milwaukee Tools 349,Production,12/5/2024 14:10
REQ-000250,I need 5 licencja of Microsoft Software Model 985 for production.,Microsoft Software Model 985,IT,7/12/2025 8:36
REQ-000251,Potrzebuję 20 szt. Petzl Helmets Model 772 do linii produkcyjnej.,Petzl Helmets Model 772,BHP,3/7/2025 23:17
REQ-000252,Potrzebuję 10 op. Navigator Paper 643 op. do linii produkcyjnej.,Navigator Paper 643 op.,Office,9/22/2025 10:05
REQ-000253,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/5/2025 22:11
REQ-000254,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,5/1/2025 1:42
REQ-000255,I need 100 szt. of ABB Motors 671 for production.,ABB Motors 671,Production,8/27/2025 11:05
REQ-000256,I need 5 szt. of Makita Tools Model 634 for production.,Makita Tools Model 634,Production,7/19/2025 23:55
REQ-000257,I need 50 szt. of HP Printers 275 for production.,HP Printers 275,IT,10/22/2025 15:21
REQ-000258,I need 10 szt. of Wurth Screws Model 872 for production.,Wurth Screws Model 872,Production,9/21/2025 14:47
REQ-000259,Potrzebuję 10 szt. Canon Printers 771 do linii produkcyjnej.,Canon Printers 771,IT,10/9/2025 6:52
REQ-000260,I need 20 szt. of Pepperl+Fuchs Sensors 215 for production.,Pepperl+Fuchs Sensors 215,Production,6/5/2025 14:38
REQ-000261,Potrzebuję 200 szt. Dell Laptops 886 do linii produkcyjnej.,Dell Laptops 886,IT,8/10/2025 14:27
REQ-000262,I need 200 szt. of Pepperl+Fuchs Sensors Model 474 for production.,Pepperl+Fuchs Sensors Model 474,Production,9/28/2025 17:50
REQ-000263,Potrzebuję 2 szt. 3M Safety glasses Model 346 do linii produkcyjnej.,3M Safety glasses Model 346,BHP,8/25/2025 16:29
REQ-000264,I need 20 op. of Papyrus Paper Model 828 for production.,Papyrus Paper Model 828,Office,5/28/2025 3:04
REQ-000265,I need 1 szt. of SKF Bearings Model 107 for production.,SKF Bearings Model 107,Automotive,7/7/2025 14:39
REQ-000266,I need 20 szt. of Honeywell Safety glasses 178 for production.,Honeywell Safety glasses 178,BHP,7/13/2025 13:12
REQ-000267,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,1/20/2025 6:31
REQ-000268,I need 5 szt. of 3M Helmets 818 for production.,3M Helmets 818,BHP,10/31/2025 18:35
REQ-000269,I need 20 szt. of ABB Motors 403 for production.,ABB Motors 403,Production,10/31/2025 17:18
REQ-000270,Potrzebuję 10 szt. Siemens Motors 871 do linii produkcyjnej.,Siemens Motors 871,Production,11/15/2024 21:48
REQ-000271,Potrzebuję 10 L Total Oils 819L do linii produkcyjnej.,Total Oils 819L,Automotive,2/25/2025 5:08
REQ-000272,I need 10 op. of Navigator Paper Model 150 for production.,Navigator Paper Model 150,Office,12/5/2024 22:28
REQ-000273,I need 2 szt. of Milwaukee Tools Model 960 for production.,Milwaukee Tools Model 960,Production,5/22/2025 0:34
REQ-000274,I need 100 szt. of Mahle Filters 477 for production.,Mahle Filters 477,Automotive,3/16/2025 21:02
REQ-000275,I need 200 szt. of Milwaukee Tools 173 for production.,Milwaukee Tools 173,Production,4/25/2025 15:16
REQ-000276,I need 200 szt. of HP Toner Model 839 for production.,HP Toner Model 839,Office,9/15/2025 6:36
REQ-000277,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,6/28/2025 2:39
REQ-000278,I need 20 szt. of ABB Motors 403 for production.,ABB Motors 403,Production,1/15/2025 1:30
REQ-000279,Potrzebuję 50 szt. Canon Printers 361 do linii produkcyjnej.,Canon Printers 361,IT,2/26/2025 16:35
REQ-000280,I need 50 szt. of Dell Laptops Model 717 for production.,Dell Laptops Model 717,IT,12/10/2024 21:03
REQ-000281,I need 10 para of Ansell Gloves Model 483 for production.,Ansell Gloves Model 483,BHP,3/21/2025 5:07
REQ-000282,I need 10 para of Honeywell Gloves Model 797 for production.,Honeywell Gloves Model 797,BHP,10/26/2025 9:41
REQ-000283,Potrzebuję 200 szt. Nowy Styl Office chairs Model 309 do linii produkcyjnej.,Nowy Styl Office chairs Model 309,Office,10/12/2025 20:11
REQ-000284,Potrzebuję 1 szt. Mahle Filters Model 612 do linii produkcyjnej.,Mahle Filters Model 612,Automotive,11/4/2025 19:51
REQ-000285,"Need some spare parts, unknown model.",,,7/9/2025 2:02
REQ-000286,Potrzebuję 5 szt. Brother Toner Model 775 do linii produkcyjnej.,Brother Toner Model 775,Office,7/28/2025 2:42
REQ-000287,Potrzebuję 1 szt. WEG Motors Model 175 do linii produkcyjnej.,WEG Motors Model 175,Production,1/22/2025 10:25
REQ-000288,I need 5 licencja of Microsoft Software Model 547 for production.,Microsoft Software Model 547,IT,5/6/2025 11:51
REQ-000289,Potrzebuję 10 szt. Stabilo Pens 806 do linii produkcyjnej.,Stabilo Pens 806,Office,8/13/2025 8:39
REQ-000290,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/17/2025 7:24
REQ-000291,Potrzebuję 50 para Honeywell Gloves Model 902 do linii produkcyjnej.,Honeywell Gloves Model 902,BHP,4/12/2025 19:26
REQ-000292,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/23/2025 9:21
REQ-000293,"Need some spare parts, unknown model.",,,4/12/2025 21:03
REQ-000294,I need 10 szt. of IKEA Office chairs 451 for production.,IKEA Office chairs 451,Office,1/29/2025 22:20
REQ-000295,Potrzebuję 200 szt. 3M Safety glasses Model 497 do linii produkcyjnej.,3M Safety glasses Model 497,BHP,11/15/2024 15:10
REQ-000296,I need 10 szt. of Pepperl+Fuchs Sensors 724 for production.,Pepperl+Fuchs Sensors 724,Production,3/20/2025 13:14
REQ-000297,I need 1 szt. of Siemens Sensors Model 475 for production.,Siemens Sensors Model 475,Production,8/1/2025 4:08
REQ-000298,I need 10 szt. of Siemens Sensors Model 227 for production.,Siemens Sensors Model 227,Production,12/3/2024 0:28
REQ-000299,Potrzebuję 20 L Mobil Oils 983L do linii produkcyjnej.,Mobil Oils 983L,Automotive,11/20/2024 12:21
REQ-000300,I need 50 szt. of Siemens Motors 526 for production.,Siemens Motors 526,Production,7/25/2025 11:12
REQ-000301,"Need some spare parts, unknown model.",,,7/12/2025 6:45
REQ-000302,I need 10 szt. of Stabilo Pens 806 for production.,Stabilo Pens 806,Office,7/22/2025 12:34
REQ-000303,I need 2 szt. of FAG Bearings 183 for production.,FAG Bearings 183,Automotive,5/5/2025 5:36
REQ-000304,Potrzebuję 200 szt. Uvex Safety glasses 971 do linii produkcyjnej.,Uvex Safety glasses 971,BHP,7/18/2025 10:51
REQ-000305,I need 200 szt. of Milwaukee Tools 450 for production.,Milwaukee Tools 450,Production,6/17/2025 10:01
REQ-000306,Potrzebuję 2 szt. Brother Printers 174 do linii produkcyjnej.,Brother Printers 174,IT,5/28/2025 16:22
REQ-000307,Potrzebuję 10 szt. REX Screws Model 266 do linii produkcyjnej.,REX Screws Model 266,Production,7/11/2025 18:04
REQ-000308,Potrzebuję 10 szt. Xerox Toner Model 540 do linii produkcyjnej.,Xerox Toner Model 540,Office,5/24/2025 5:22
REQ-000309,Potrzebuję 200 L Shell Oils 872L do linii produkcyjnej.,Shell Oils 872L,Automotive,2/15/2025 20:19
REQ-000310,I need 2 szt. of IKEA Office chairs Model 453 for production.,IKEA Office chairs Model 453,Office,9/29/2025 6:27
REQ-000311,I need 1 szt. of Wurth Screws 413 for production.,Wurth Screws 413,Production,11/15/2024 18:10
REQ-000312,I need 50 szt. of Lenovo Laptops Model 847 for production.,Lenovo Laptops Model 847,IT,9/4/2025 5:21
REQ-000313,I need 10 szt. of IKEA Office chairs Model 453 for production.,IKEA Office chairs Model 453,Office,4/13/2025 10:51
REQ-000314,Potrzebuję 10 szt. WEG Motors Model 109 do linii produkcyjnej.,WEG Motors Model 109,Production,11/21/2024 6:49
REQ-000315,I need 20 szt. of Portwest Workwear Model 390 for production.,Portwest Workwear Model 390,BHP,5/9/2025 10:51
REQ-000316,I need 5 szt. of Milwaukee Tools 168 for production.,Milwaukee Tools 168,Production,9/27/2025 8:03
REQ-000317,Potrzebuję 5 para Ansell Gloves Model 483 do linii produkcyjnej.,Ansell Gloves Model 483,BHP,11/2/2025 5:12
REQ-000318,Potrzebuję 20 szt. Samsung Monitors Model 878 do linii produkcyjnej.,Samsung Monitors Model 878,IT,2/24/2025 12:24
REQ-000319,"Need some spare parts, unknown model.",,,12/27/2024 22:05
REQ-000320,I need 10 szt. of Wurth Screws 207 for production.,Wurth Screws 207,Production,9/7/2025 21:33
REQ-000321,I need 20 szt. of Mahle Filters 440 for production.,Mahle Filters 440,Automotive,12/1/2024 14:41
REQ-000322,I need 20 L of Shell Oils 259L for production.,Shell Oils 259L,Automotive,11/3/2025 5:58
REQ-000323,I need 20 szt. of Mann Filters 571 for production.,Mann Filters 571,Automotive,1/21/2025 23:44
REQ-000324,I need 200 szt. of BIC Pens Model 395 for production.,BIC Pens Model 395,Office,10/9/2025 16:39
REQ-000325,Potrzebuję 200 L Mobil Oils 983L do linii produkcyjnej.,Mobil Oils 983L,Automotive,3/11/2025 14:46
REQ-000326,I need 10 szt. of Profim Office chairs Model 193 for production.,Profim Office chairs Model 193,Office,12/1/2024 15:52
REQ-000327,Potrzebuję 20 szt. Samsung Monitors Model 937 do linii produkcyjnej.,Samsung Monitors Model 937,IT,6/15/2025 12:09
REQ-000328,I need 100 szt. of Dell Monitors Model 325 for production.,Dell Monitors Model 325,IT,3/22/2025 20:32
REQ-000329,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,8/17/2025 15:24
REQ-000330,Potrzebuję 5 szt. Xerox Toner Model 540 do linii produkcyjnej.,Xerox Toner Model 540,Office,11/13/2024 6:50
REQ-000331,I need 10 szt. of Makita Tools Model 634 for production.,Makita Tools Model 634,Production,1/24/2025 2:42
REQ-000332,Potrzebuję 100 szt. Makita Tools 948 do linii produkcyjnej.,Makita Tools 948,Production,5/23/2025 14:38
REQ-000333,I need 200 szt. of Uvex Safety glasses 779 for production.,Uvex Safety glasses 779,BHP,4/21/2025 11:50
REQ-000334,I need 10 szt. of ABB Motors 403 for production.,ABB Motors 403,Production,9/29/2025 3:34
REQ-000335,I need 20 szt. of Honeywell Safety glasses 887 for production.,Honeywell Safety glasses 887,BHP,9/3/2025 3:36
REQ-000336,I need 5 szt. of Profim Office chairs 367 for production.,Profim Office chairs 367,Office,5/13/2025 18:59
REQ-000337,Potrzebuję 20 szt. Stabilo Pens Model 829 do linii produkcyjnej.,Stabilo Pens Model 829,Office,8/29/2025 2:10
REQ-000338,Potrzebuję 100 szt. Dell Monitors Model 325 do linii produkcyjnej.,Dell Monitors Model 325,IT,12/30/2024 5:19
REQ-000339,I need 5 op. of Navigator Paper Model 775 for production.,Navigator Paper Model 775,Office,6/16/2025 18:18
REQ-000340,Potrzebuję 2 szt. Honeywell Safety glasses Model 232 do linii produkcyjnej.,Honeywell Safety glasses Model 232,BHP,10/31/2025 19:04
REQ-000341,Potrzebuję 100 szt. HP Toner 902 do linii produkcyjnej.,HP Toner 902,Office,6/8/2025 12:44
REQ-000342,Potrzebuję 10 L Mobil Oils 304L do linii produkcyjnej.,Mobil Oils 304L,Automotive,3/6/2025 16:17
REQ-000343,Potrzebuję 10 szt. Dell Monitors Model 855 do linii produkcyjnej.,Dell Monitors Model 855,IT,10/19/2025 3:03
REQ-000344,Potrzebuję 1 szt. Stabilo Pens 561 do linii produkcyjnej.,Stabilo Pens 561,Office,7/17/2025 22:22
REQ-000345,Potrzebuję 1 szt. HP Laptops 911 do linii produkcyjnej.,HP Laptops 911,IT,5/22/2025 5:31
REQ-000346,I need 50 szt. of DeWalt Tools 112 for production.,DeWalt Tools 112,Production,7/18/2025 0:02
REQ-000347,I need 200 szt. of Nowy Styl Office chairs 162 for production.,Nowy Styl Office chairs 162,Office,3/23/2025 23:09
REQ-000348,Potrzebuję 2 szt. Makita Tools Model 634 do linii produkcyjnej.,Makita Tools Model 634,Production,7/23/2025 5:29
REQ-000349,Potrzebuję 5 szt. WEG Motors Model 175 do linii produkcyjnej.,WEG Motors Model 175,Production,12/10/2024 7:32
REQ-000350,I need 100 szt. of Bosch Engine parts 339 for production.,Bosch Engine parts 339,Automotive,9/24/2025 11:00
REQ-000351,I need 100 szt. of WEG Motors Model 250 for production.,WEG Motors Model 250,Production,7/4/2025 7:07
REQ-000352,Potrzebuję 1 op. Xerox Paper Model 793 do linii produkcyjnej.,Xerox Paper Model 793,Office,10/17/2025 19:34
REQ-000353,Potrzebuję 200 szt. 3M Safety glasses Model 328 do linii produkcyjnej.,3M Safety glasses Model 328,BHP,12/18/2024 19:12
REQ-000354,I need 10 op. of Xerox Paper Model 308 for production.,Xerox Paper Model 308,Office,8/11/2025 0:59
REQ-000355,I need 5 szt. of Uvex Safety glasses 971 for production.,Uvex Safety glasses 971,BHP,9/30/2025 23:35
REQ-000356,Potrzebuję 10 szt. NTN Bearings 561 do linii produkcyjnej.,NTN Bearings 561,Automotive,7/23/2025 12:28
REQ-000357,"Need some spare parts, unknown model.",,,11/9/2025 4:19
REQ-000358,Potrzebuję 50 licencja Microsoft Software 934 do linii produkcyjnej.,Microsoft Software 934,IT,2/1/2025 14:42
REQ-000359,I need 2 szt. of Petzl Helmets 262 for production.,Petzl Helmets 262,BHP,5/27/2025 1:35
REQ-000360,Potrzebuję 200 szt. Mann Filters Model 631 do linii produkcyjnej.,Mann Filters Model 631,Automotive,7/13/2025 10:37
REQ-000361,Potrzebuję 5 szt. Uvex Safety glasses 432 do linii produkcyjnej.,Uvex Safety glasses 432,BHP,10/2/2025 0:41
REQ-000362,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,7/3/2025 7:56
REQ-000363,I need 10 para of Honeywell Gloves Rękawice 282 for production.,Honeywell Gloves Rękawice 282,BHP,3/20/2025 13:05
REQ-000364,"Need some spare parts, unknown model.",,,9/19/2025 0:22
REQ-000365,Potrzebuję 100 szt. Valeo Engine parts 382 do linii produkcyjnej.,Valeo Engine parts 382,Automotive,10/2/2025 8:20
REQ-000366,I need 20 szt. of 3M Helmets 338 for production.,3M Helmets 338,BHP,5/6/2025 16:23
REQ-000367,I need 50 szt. of Dell Monitors 692 for production.,Dell Monitors 692,IT,9/24/2025 1:05
REQ-000368,I need 100 op. of Papyrus Paper 886 op. for production.,Papyrus Paper 886 op.,Office,1/9/2025 8:27
REQ-000369,Potrzebuję 200 szt. Brother Printers Model 576 do linii produkcyjnej.,Brother Printers Model 576,IT,10/4/2025 3:49
REQ-000370,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,4/10/2025 17:47
REQ-000371,Potrzebuję 5 szt. 3M Safety glasses 207 do linii produkcyjnej.,3M Safety glasses 207,BHP,12/25/2024 2:47
REQ-000372,Potrzebuję 1 licencja Microsoft Software Model 978 do linii produkcyjnej.,Microsoft Software Model 978,IT,4/2/2025 18:43
REQ-000373,I need 20 L of Shell Oils 872L for production.,Shell Oils 872L,Automotive,7/14/2025 22:08
REQ-000374,Potrzebuję 50 szt. Milwaukee Tools Model 960 do linii produkcyjnej.,Milwaukee Tools Model 960,Production,8/6/2025 5:01
REQ-000375,Potrzebuję 10 szt. Profim Office chairs 367 do linii produkcyjnej.,Profim Office chairs 367,Office,2/19/2025 14:45
REQ-000376,I need 5 szt. of Nowy Styl Office chairs 612 for production.,Nowy Styl Office chairs 612,Office,4/26/2025 11:16
REQ-000377,"Need some spare parts, unknown model.",,,12/11/2024 22:45
REQ-000378,I need 50 szt. of Uvex Safety glasses 432 for production.,Uvex Safety glasses 432,BHP,8/7/2025 15:44
REQ-000379,"Need some spare parts, unknown model.",,,9/20/2025 1:44
REQ-000380,Potrzebuję 20 szt. BIC Pens Model 740 do linii produkcyjnej.,BIC Pens Model 740,Office,6/15/2025 4:06
REQ-000381,Potrzebuję 2 szt. Canon Printers 859 do linii produkcyjnej.,Canon Printers 859,IT,9/6/2025 13:18
REQ-000382,I need 10 szt. of DeWalt Tools Model 795 for production.,DeWalt Tools Model 795,Production,8/31/2025 17:15
REQ-000383,I need 20 szt. of Stabilo Pens Model 680 for production.,Stabilo Pens Model 680,Office,3/7/2025 13:52
REQ-000384,I need 200 szt. of Dell Laptops 765 for production.,Dell Laptops 765,IT,8/27/2025 12:23
REQ-000385,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,5/10/2025 14:32
REQ-000386,Potrzebuję 5 szt. ABB Motors Model 367 do linii produkcyjnej.,ABB Motors Model 367,Production,4/17/2025 13:06
REQ-000387,Potrzebuję 100 szt. Uvex Safety glasses 779 do linii produkcyjnej.,Uvex Safety glasses 779,BHP,11/26/2024 19:54
REQ-000388,Potrzebuję 10 szt. SKF Bearings Model 701 do linii produkcyjnej.,SKF Bearings Model 701,Automotive,6/23/2025 15:40
REQ-000389,"Need some spare parts, unknown model.",,,12/23/2024 2:17
REQ-000390,Potrzebuję 1 szt. Dell Monitors 143 do linii produkcyjnej.,Dell Monitors 143,IT,9/12/2025 22:22
REQ-000391,"Potrzebujemy materiały biurowe, nie wiem dokładnie jakie.",,,3/30/2025 1:06
REQ-000392,I need 50 szt. of Dell Laptops 886 for production.,Dell Laptops 886,IT,2/27/2025 8:35
REQ-000393,I need 200 szt. of Brother Printers Model 125 for production.,Brother Printers Model 125,IT,10/30/2025 9:29
REQ-000394,I need 20 L of Castrol Oils 702L for production.,Castrol Oils 702L,Automotive,1/31/2025 4:49
REQ-000395,Potrzebuję 10 para Honeywell Gloves Model 191 do linii produkcyjnej.,Honeywell Gloves Model 191,BHP,7/20/2025 3:08
REQ-000396,Potrzebuję 5 szt. IKEA Office chairs Model 453 do linii produkcyjnej.,IKEA Office chairs Model 453,Office,9/25/2025 19:16
REQ-000397,Potrzebuję 5 szt. Nowy Styl Office chairs 612 do linii produkcyjnej.,Nowy Styl Office chairs 612,Office,11/14/2024 8:19
REQ-000398,I need 2 szt. of Helly Hansen Workwear Model 871 for production.,Helly Hansen Workwear Model 871,BHP,6/7/2025 18:14
REQ-000399,Potrzebuję 20 op. Navigator Paper 643 op. do linii produkcyjnej.,Navigator Paper 643 op.,Office,9/29/2025 22:43
REQ-000400,Potrzebuję 10 szt. Siemens Sensors Model 208 do linii produkcyjnej.,Siemens Sensors Model 208,Production,5/1/2025 20:51
REQ-000401,Potrzebuję 1 szt. Bosch Tools 232 do linii produkcyjnej.,Bosch Tools 232,Production,12/27/2024 16:40
